title,url,image,openTypeList,detail,baseInfoKeyList,baseInfoValueList
工作日,http://www.baike.com/wiki/工作日,http://a1.att.hudong.com/76/28/50200009239445155961287095367_s.jpg,日期##法律##法律术语##社会##节日,工作日（Working Day/Workday）也称劳动日，是指在一昼夜内职工进行工作时间的长度（小时数）。工作日是以日为计算单位的工作时间。《中华人民共和国劳动法》第三十六条规定：“国家实行劳动者每日工作时间不超过八小时、平均每周工作时间不超过四十四小时的工时制度。”1995年3月25日，《国务院关于职工工作时间的规定》对工时制度作了修改，规定为：“职工每日工作八小时，每周工作四十小时。”因此，从1995年5月1日起，我国普遍实行每周工作5日（周一到周五）、每日工作8小时的工时制度。,中文名：##英文名：##别称：##定义：##法律依据：##规定：,工作日##working day##劳动日##指在一昼夜内职工进行工作时间的长度（小时数）。##中国人民共和国劳动法##每日八小时，每周四十个小时
杜博,http://www.baike.com/wiki/杜博,http://a2.att.hudong.com/38/67/50200009239445155563670790983_s.jpg,,杜博，中国内地歌手，英皇星艺签约歌手 。自2008年凭借EP专辑《受伤》出道来，成功走进人们的视线中，深受内地歌迷的喜爱。杜博的声音亮相还是很磁性的，细腻中不失张力，在当下男歌手中算是很有特色，颇具有辨识度，带给你的不只是歌声，是音乐直流心底，透彻心扉， 让你心随所动的心情释放。,,
类,http://www.baike.com/wiki/类,http://a0.att.hudong.com/77/50/50200009239445155972503971116_s.jpg,,类（Class）是面向对象程序设计（OOP，Object-Oriented Programming）实现信息封装的基础类是一种用户定义类型，也称类类型。每个类包含数据说明和一组操作数据或传递消息的函数。类的实例称为对象。,中文名：##英文名：##拼音：##定义：##类型：,类[编程术语]##Class##lèi##类（Class）是面向对象程序设计（OOP，Object-Oriented Programming）实现信息封装的基础。类是一种用户定义的引用数据类型，也称类类型。##一种引用数据类型
学院,http://www.baike.com/wiki/学院,http://a3.att.hudong.com/76/08/20300576606378158200083170845_s.jpg,,学院（英文名：College、Institute或Academy）主要指门类科目较少、专业性强的高等教育机构。,名称：##拼音：##释义：##外文名称：,学院##[xué yuàn]##主要指门类科目较少、专业性强的高等教育机构##College、Institute
院长,http://www.baike.com/wiki/院长,http://a1.att.hudong.com/87/61/50200009239445155972618105863_s.jpg,,院长，这一称呼泛指以院为名称的单位的主管人员，一般是某种单位的法定责任人，例如，法院的“院长”，医院的“院长”，敬老院的“院长”等。,名称：##拼音：##出处：##释义：##例句：##地位：,院长##yuàn zhǎng##《唐国史补》##以“院”为名称的单位的主管人员##法院、医院院长##某种单位的法定责任人
大楼,http://www.baike.com/wiki/大楼,//www.huimg.cn/entry/images/summary_default270x233.png,房地产术语,本词条内容尚未完善，欢迎各位编辑词条，贡献自己的专业知识！,中文名称：##作者：##小说类型：##发布状态：,大楼##奥沙西畔##恐怖惊悚##连载中
外语,http://www.baike.com/wiki/外语,http://a4.att.hudong.com/83/88/50200009239445155959886963767_s.jpg,俄语##德语##日语##法语##英语##越南语##阿拉伯语,外语，指外国语，即非本国人使用的语言。指某一地区的本土居民不使用的语言：例如，英语在中国就是一种外语。它也指某人所属国家不使用的语言，也即，对一名生活在中国的英语使用者来说，中文也是一门外语。,名称：##拼音：##释义：##外文名称：##创作年代：,外语##wài yǔ##非本国人使用的语言##Foreign Languages##现代
学位,http://www.baike.com/wiki/学位,http://a2.att.hudong.com/22/75/50200009239445155956758382721_s.jpg,乡村教育##博士##学位##少儿救助##爱心助学##生物化学品,学位是标志一个人学历的头衔，即一个人通过学习取得学识及相应学习能力程度的标志，由国家授权的高等学校颁发。一般包括学士、硕士、博士三种。学位和学历的区别：学位是学历的标志，不和学校学习的经历或学历挂钩；而学历则必须是学校学习的经历。所以有学历不一定有学位，没有学历一定没有学位。,中文名：##英文名：##其他外文名：##起 源：##：,学位##degree##grade universitaire##欧洲中世纪##学士、硕士、博士、副学士
一等奖,http://www.baike.com/wiki/一等奖,//www.huimg.cn/entry/images/summary_default270x233.png,,"护照信息/一等奖[蔷薇科植物] 编辑


			
		平台资源号：1111C0003211000083资源编号：ROCHI5301271083原产地：美国省：美国来源地：美国国家：美国资源类型：选育品种
 描述信息/一等奖[蔷薇科植物] 编辑


			
		主要特性：抗病,优质主要用途：观赏气候带：温带生长习性：喜好温性开花结实特性：花期夏季至秋季特征特性：株型半直立;花朵约20~25枚瓣;高满卷边状;粉红色;花径14cm;气味淡香具体用途：用于花坛;容器栽培观测地点：嵩明小街国家林业局月季测试站繁殖方式：无性繁殖(嫁接繁殖),无性繁殖(扦插繁殖)选育单位：美国Boerner培育育成年份：1970年保存单位：云南省花卉技术培训推广中心单位编号：B303库编号：B303保存材料类型：植株保存方式：原地保存保存时间：20100101实物状态：良好
 共享信息/一等奖[蔷薇科植物] 编辑


			
		共享方式：资源交换获取途径：现场获取[1]",,
数,http://www.baike.com/wiki/数,http://a4.att.hudong.com/04/79/20300576611296158269796250350_s.jpg,,数，shu，从娄从攴，计也。,中文名：##英文名：##领 域：##实 质：##分 类：,数##number##数学##计数、标记或用作量度的抽象概念##整数、分数、负数、无理数等
助学金,http://www.baike.com/wiki/助学金,http://a1.att.hudong.com/34/11/50200009239445155962110952000_s.jpg,乡村教育##公益领域##少儿救助##爱心助学,联邦助学金(Federal Student Aid)是对于在合格的高等院校注册上学的学生支付学校开销方面提供的财务支援。高等院校包括4年制或2年制公立或私立高教学校、职业专科学校或商业专科学校。学校开销包括学杂费、食宿费、书本和学习用品费、交通费等。多数的联邦助学金是依据需要而设置的。联邦助学金最常见的有三类：奖学金、贷款和工读金。,中文名：##英文名：##别称：##拼音：##定义：##数目：##概述：,助学金##Federal Student Aid##奖学金##zhu xue jin##助学金是一种对家庭经济困难的学生进行资助的方式##三种##不需要偿还的助学金
教育部,http://www.baike.com/wiki/教育部,http://a3.att.hudong.com/04/50/50200009239445155961501860128_s.jpg,,中华人民共和国教育部是中华人民共和国国务院主管教育事业和语言文字工作的国务院组成部门。截至2017年7月，教育部设有19个内设司、局，“中国联合国教科文组织全国委员会秘书处”也设在其中。另外，教育部还直接管理15个教育类社会团体和组织 。,中文名称：##外文名：##别称：##办公驻地：##性质：##现任部长：##职能：##官方网站：##组织上级机构：##机构类型：,中华人民共和国教育部##Ministry of Education of the People's Republic of China##教育部##北京##行政管理机构和国立院校的经营者。##陈宝生（部长、党组书记）##主管教育事业和语言文字工作的国务院组成部门##http://www.moe.gov.cn/##国务院##国务院组成部门
组长,http://www.baike.com/wiki/组长,http://a4.att.hudong.com/23/93/50200009239445155972937035911_s.jpg,,组长是组织、生活中的领导人，组是对人的一种组织方式。组长是一组之首、负责人。,名称：##释义：##分类：##组长职责：,组长##组织、生活中的领导人##班级组长##对工作认真
武,http://www.baike.com/wiki/武,http://a2.att.hudong.com/25/57/50200009239445155864572467914_s.jpg,姓氏##百家姓,武姓，中国百家姓之一。源于河南，安阳、商丘、洛阳等地。 最早可追溯于商朝国君武丁。武则天父亲因功晋封周国公，武则天称帝后改国号为周，使武姓成为中华著名姓氏之一。,中文名：##起源地：##姓氏名人：##百家姓排名：##姓氏人口：,武姓##安阳、商丘、洛阳##武丁、武则天、武元衡、武三思、武图功##95##约220多万人
武汉,http://www.baike.com/wiki/武汉,http://a2.att.hudong.com/71/27/50200009239445155800279892550_s.jpg,城市,武汉，简称“汉”，别称“江城”，是湖北省省会，中部六省唯一的副省级市和特大城市，中国中部地区的中心城市，长江经济带核心城市，全国重要的工业基地、科教基地和综合交通枢纽，中央军委联勤保障部队驻地。全市下辖13个市辖区，总面积8494.41平方公里，2018年常住人口1108.1万人，地区生产总值1.48万亿元。,中文名：##外文名：##别称：##所属地区：##面积：##人口：##GDP：##地理位置：##著名景点：##市花、市树：##机场：##电话区码：##政府驻地：##火车站：##行政类别：##地方方言：##著名学校：##车牌代码：##地区生产总值：##现任领导：##城镇人均收入：##城市类别：##城市精神：##气候条件：##市长：##邮政编码：##下辖区域：,武汉##Wuhan##江城、大武汉、九省通衢、东方芝加哥##中国华中地区 湖北省##8494.41平方公里##1091.4万（2017年）##123111元（2017年）##江汉平原东部，长江、汉江交汇处##东湖、黄鹤楼、木兰天池、汉口租界、归元寺、欢乐谷、汉口江滩等##市树：水杉；市花：梅花##武汉天河国际机场、顺丰国际机场##027##江岸区沿江大道188号##武昌站、汉口站、武汉站、光谷站、新汉阳站等##地级市##西南官话-武天片-武汉话##武汉大学、华中科技大学等##鄂A##13410.34亿元（2017年）##市委书记：马国强；市长：周先旺##123111元（2017年）##地级市##敢为人先，追求卓越##亚热带季风气候##周先旺##430000##13个市辖区
文件,http://www.baike.com/wiki/文件,http://a4.att.hudong.com/77/11/20300576309418157431111099610_s.jpg,,广义的“文件”指公文书信或指有关政策、理论等方面的文章。文件的范畴很广泛，电脑上运行的如杀毒、游戏等软件或程序都可以叫文件。,名称：,文件
火车票,http://www.baike.com/wiki/火车票,http://a0.att.hudong.com/37/77/50200009239445155957773585658_s.jpg,,火车票，英文名称是railway ticket。是乘客乘坐火车需出示的票据，主要由客票和附加票两部分构成。客票部分为软座、硬座。附加票部分为加快票、卧铺票、软卧票等。,中文名：,火车票
兴趣,http://www.baike.com/wiki/兴趣,http://a0.att.hudong.com/23/67/20300542518817139905670686552_s.jpg,多义词,兴趣指兴致，对事物喜好或关切的情绪。心理学人们力求认识某种事物和从事某项活动的意识倾向。它表现为人们对某件事物、某项活动的选择性态度和积极的情绪反应。兴趣在人的实践活动中具有重要的意义，可以使人集中注意，产生愉快紧张的心理状态。,英文：,interest
管理科学,http://www.baike.com/wiki/管理科学,http://a0.att.hudong.com/21/43/50200009239445155564430352788_s.jpg,,"管理科学是数学、社会科学与经济学等学科相互渗透并在它们的边缘上发展起来的新学科，因此它既有理工类学科的属性，也有社会学科的属性。例如，在定量分析时采用数学方法,但在定性分析时却采用逻辑推理和辩证分析的方法，有时是两者的结合。",中文名：##英文名：,管理科学##Journal of Management Sciences
研究生院,http://www.baike.com/wiki/研究生院,http://a1.att.hudong.com/20/18/50200009239445155529182546007_s.jpg,,研究生院（台湾：研究所，港澳：研究院），是指大学之后的进阶教育研究机构，一般设于大学中，以“某大学某研究生院”的形式存在，也有独立设立者。,中文名：##英文名：,研究生院##Graduate School
模式,http://www.baike.com/wiki/模式,//www.huimg.cn/entry/images/summary_default270x233.png,,模式是主体行为的一般方式，包括科学实验模式、经济发展模式、企业盈利模式等，是理论和实践之间的中介环节，具有一般性、简单性、重复性、结构性、稳定性、可操作性的特征。模式在实际运用中必须结合具体情况，实现一般性和特殊性的衔接并根据实际情况的变化随时调整要素与结构才有可操作性。 模式，指事物的标准样式。如：发展模式。,,
线,http://www.baike.com/wiki/线,http://a3.att.hudong.com/77/22/50200009239445155960229462122_s.jpg,,《线》是2014年南海出版社出版的图书，作者是〔英〕维多利亚·希斯洛普。,名称：##作者：##原版名称：##类别：##价格：##ISBN：##出版社：##页数：##出版时间：##装帧：##译者：##品牌：,线##〔英〕维多利亚·希斯洛普##The Thread##外国文学##39.50##王爱燕 / 郭莉##南海出版公司##外国文学##2014年7月##平装##王爱燕 / 郭莉##新经典文化股份有限公司
条件,http://www.baike.com/wiki/条件,http://a4.att.hudong.com/21/52/50200009239445155961527946256_s.jpg,,条件是一个汉语词汇，读音为tiáo jiàn，意思是事物存在、发展的影响因素；所具备或处于的状况。《北史·郎基传》等史书有相关记载。,名称：##英文名称：##名称：##拼音：##出处：##外文名称：,条件##condition##条件##tiáo jiàn##《北史·郎基传》##Condition
